Trip;amount;amountInHomeCurrency;category;conversionRate;country;countryCode;datePaid;homeCurrency;localCurrency;notes;michael;paymentMethod;place;latitude;longitude;type;numberOfDays;excludeFromAvg;addToBudget;categoryIcon;categoryColor;paymentMethodIcon;paymentMethodColor;paidById
Japan;3250;20,85;Transport;155,907;Japan;JP;08.07.2023;EUR;JPY;Airport Express ;20,85;Bar;;;;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;12540;80,06;Restaurants;156,642;Japan;JP;07.07.2023;EUR;JPY;Kobe beef zum Mittagessen... ;80,06;Bar;Shibuya City, Japan;35,658;139,702;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;280;1,79;Shopping;156,642;Japan;JP;07.07.2023;EUR;JPY;Briefmarken ;1,79;Bar;;;;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1000;6,38;Shopping;156,642;Japan;JP;07.07.2023;EUR;JPY;Pokémonkarten;6,38;Bar;;;;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;6500;41,5;Restaurants;156,642;Japan;JP;07.07.2023;EUR;JPY;Wagyu steak;41,5;Bar;;;;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;500;3,19;Getränke;156,642;Japan;JP;07.07.2023;EUR;JPY;Roboter Kaffee ;3,19;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;500;3,19;Getränke;156,642;Japan;JP;07.07.2023;EUR;JPY;Bier;3,19;Bar;Shibuya City, Japan;35,662;139,7;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2000;12,77;Getränke;156,642;Japan;JP;07.07.2023;EUR;JPY;2 pint;12,77;Bar;Shibuya City, Japan;35,663;139,699;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1190;7,6;Andere Ausgaben;156,642;Japan;JP;07.07.2023;EUR;JPY;Breifmarken;7,6;Bar;;;;Expense;1;FALSCH;FALSCH;more;#FFB300;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1250;7,98;Cafes;156,642;Japan;JP;07.07.2023;EUR;JPY;Starbuck Coffee und kuchen;7,98;Bar;Shibuya City, Japan;35,659;139,702;Expense;1;FALSCH;FALSCH;local_cafe;#795548;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;561;3,58;Shopping;156,642;Japan;JP;07.07.2023;EUR;JPY;Postkarten ;3,58;Bar;Shibuya City, Japan;35,659;139,702;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1000;6,38;Getränke;156,642;Japan;JP;07.07.2023;EUR;JPY;2 beers;6,38;Bar;Shibuya City, Japan;35,662;139,699;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;220;1,4;Wechselgebühren;156,642;Japan;JP;07.07.2023;EUR;JPY;Gebühren revolut ;1,4;Bar;;;;Expense;1;FALSCH;FALSCH;local_atm;#3F51B5;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;500;3,19;Getränke;156,642;Japan;JP;07.07.2023;EUR;JPY;Bier;3,19;Bar;Shibuya City, Japan;35,662;139,7;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;800;5,09;Getränke;157,116;Japan;JP;06.07.2023;EUR;JPY;2 bier;5,09;Bar;Shibuya City, Japan;35,662;139,699;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2600;16,55;Getränke;157,116;Japan;JP;06.07.2023;EUR;JPY;Cocktails ;16,55;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1000;6,36;Getränke;157,116;Japan;JP;06.07.2023;EUR;JPY;Bier;6,36;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;900;5,73;Shopping;157,116;Japan;JP;06.07.2023;EUR;JPY;Postkarte ;5,73;Bar;;;;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;500;3,18;Getränke;157,116;Japan;JP;06.07.2023;EUR;JPY;Craftbeer ;3,18;Bar;Shibuya City, Japan;35,662;139,7;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;5500;35,01;Restaurants;157,116;Japan;JP;06.07.2023;EUR;JPY;Mittagessen wagyu teppanyaki 10 shibuya;35,01;Bar;Shinjuku City, Japan;35,692;139,7;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1100;7;Getränke;157,116;Japan;JP;06.07.2023;EUR;JPY;Vodka marti i;7;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;160;1,02;Getränke;157,116;Japan;JP;06.07.2023;EUR;JPY;Eiskaffee ;1,02;Bar;Hakone, Japan;35,233;139,104;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;170;1,08;Transport;157,116;Japan;JP;06.07.2023;EUR;JPY;Ticket Jr For shibuyk;1,08;Bar;;;;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2440;15,53;Restaurants;157,116;Japan;JP;06.07.2023;EUR;JPY;Fast sushi;15,53;Bar;;;;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2110;13,41;Transport;157,374;Japan;JP;06.07.2023;EUR;JPY;Ticket nach tokio;13,41;Bar;Hakone, Japan;35,233;139,103;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1800;11,46;Shopping;157,116;Japan;JP;06.07.2023;EUR;JPY;Postkarten ;11,46;Bar;Shibuya City, Japan;35,66;139,7;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2000;12,73;Getränke;157,116;Japan;JP;06.07.2023;EUR;JPY;Freelancer party;12,73;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;21369;135,34;Unterkünfte;157,896;Japan;JP;06.07.2023;EUR;JPY;Hotel schibuya;135,34;Kreditkarte;Yokkaichi, Japan;34,999;136,652;Expense;2;FALSCH;FALSCH;hotel;#DB4437;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;140;0,89;Getränke;157,116;Japan;JP;06.07.2023;EUR;JPY;Getränke ;0,89;Bar;Hakone, Japan;35,233;139,104;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;150;0,95;Getränke;157,374;Japan;JP;05.07.2023;EUR;JPY;Limo;0,95;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;480;3,05;Transport;157,374;Japan;JP;05.07.2023;EUR;JPY;Upgrade to first class hakone;3,05;Bar;Hakone, Japan;35,237;138,995;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;500;3,18;Getränke;157,374;Japan;JP;05.07.2023;EUR;JPY;Kaffee im Restaurant ;3,18;Bar;Hakone, Japan;35,237;138,995;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;5000;31,67;Transport;157,896;Japan;JP;05.07.2023;EUR;JPY;Hakone freepass;31,67;Bar;;;;Expense;2;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1600;10,17;Sehenswürdigkeiten;157,374;Japan;JP;05.07.2023;EUR;JPY;Hakone Open Air Museum ;10,17;Bar;;;;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1500;9,53;Getränke;157,374;Japan;JP;05.07.2023;EUR;JPY;2 Bier und kleines essen ;9,53;Bar;Hakone, Japan;35,229;139,102;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;500;3,18;Sehenswürdigkeiten;157,374;Japan;JP;05.07.2023;EUR;JPY;Onsen entry;3,18;Bar;Hakone, Japan;35,229;139,102;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;350;2,22;Sehenswürdigkeiten;157,374;Japan;JP;05.07.2023;EUR;JPY;Onsen towl;2,22;Bar;;;;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1300;8,26;Restaurants;157,374;Japan;JP;05.07.2023;EUR;JPY;Fischküche. Und ein kleines bier;8,26;Bar;;;;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2160;13,73;Restaurants;157,374;Japan;JP;05.07.2023;EUR;JPY;Mittagessen ;13,73;Bar;Hakone, Japan;35,243;139,052;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;450;2,86;Shopping;157,374;Japan;JP;05.07.2023;EUR;JPY;Eiscreme ;2,86;Bar;Hakone, Japan;35,243;139,053;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1000;6,33;Getränke;157,896;Japan;JP;04.07.2023;EUR;JPY;2 Bier;6,33;Kreditkarte;Hakone, Japan;35,229;139,102;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1580;10,01;Restaurants;157,896;Japan;JP;04.07.2023;EUR;JPY;Bier 8jd nudeln;10,01;Kreditkarte;Hakone, Japan;35,232;139,103;Expense;1;FALSCH;FALSCH;restaurant;#009688;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;300;1,9;Shopping;157,896;Japan;JP;04.07.2023;EUR;JPY;Susses;1,9;Kreditkarte;Mihama, Japan;33,805;136,042;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;5985;37,98;Unterkünfte;157,562;Japan;JP;04.07.2023;EUR;JPY;;37,98;Kreditkarte;Nachikatsuura, Japan;33,628;135,942;Expense;2;FALSCH;FALSCH;hotel;#DB4437;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;3300;20,9;Restaurants;157,896;Japan;JP;04.07.2023;EUR;JPY;Mittag Steak und bier;20,9;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;restaurant;#009688;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;500;3,17;Getränke;157,896;Japan;JP;04.07.2023;EUR;JPY;Bier;3,17;Kreditkarte;Hakone, Japan;35,229;139,102;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;360;2,28;Transport;157,896;Japan;JP;04.07.2023;EUR;JPY;Hakone Ticket ;2,28;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;500;3,17;Getränke;157,896;Japan;JP;04.07.2023;EUR;JPY;Bier im Hostel ;3,17;Kreditkarte;Hakone, Japan;35,229;139,102;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;840;5,32;Transport;157,896;Japan;JP;04.07.2023;EUR;JPY;Zusatzticket;5,32;Kreditkarte;Kiho, Japan;33,74;135,999;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;400;2,54;Sehenswürdigkeiten;157,562;Japan;JP;03.07.2023;EUR;JPY;Eintritt plus spenden im tempel;2,54;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;museum;#8BC34A;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1000;6,35;Getränke;157,562;Japan;JP;03.07.2023;EUR;JPY;Craftbeer ;6,35;Kreditkarte;Nachikatsuura, Japan;33,628;135,942;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;140;0,89;Getränke;157,562;Japan;JP;03.07.2023;EUR;JPY;Ginger ale;0,89;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;700;4,44;Getränke;157,562;Japan;JP;03.07.2023;EUR;JPY;Beer;4,44;Kreditkarte;Nachikatsuura, Japan;33,628;135,942;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;140;0,89;Getränke;157,562;Japan;JP;03.07.2023;EUR;JPY;Eiskaffee ;0,89;Kreditkarte;Nachikatsuura, Japan;33,629;135,942;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1500;9,52;Sehenswürdigkeiten;157,562;Japan;JP;03.07.2023;EUR;JPY;Cave onsen;9,52;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;museum;#8BC34A;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;5650;35,86;Restaurants;157,562;Japan;JP;03.07.2023;EUR;JPY;Geiles essen.. einfach gut;35,86;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;restaurant;#009688;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1650;10,47;Sehenswürdigkeiten;157,562;Japan;JP;03.07.2023;EUR;JPY;Boat trip;10,47;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;museum;#8BC34A;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;140;0,89;Getränke;157,562;Japan;JP;03.07.2023;EUR;JPY;Apfelsaft;0,89;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;120;0,76;Getränke;157,562;Japan;JP;03.07.2023;EUR;JPY;Saft;0,76;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;5;5;Wechselgebühren;1;Japan;JP;03.07.2023;EUR;EUR;Gebühren revolut ;5;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;local_atm;#3F51B5;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1100;6,98;Restaurants;157,562;Japan;JP;03.07.2023;EUR;JPY;Tunfisch saahimi ;6,98;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;restaurant;#009688;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;220;1,4;Wechselgebühren;157,562;Japan;JP;03.07.2023;EUR;JPY;Gebuhr Geldabheben ;1,4;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;local_atm;#3F51B5;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;350;2,22;Getränke;157,562;Japan;JP;03.07.2023;EUR;JPY;Eiscreme ;2,22;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;170;1,08;Getränke;157,562;Japan;JP;03.07.2023;EUR;JPY;ISO Getränk ;1,08;Kreditkarte;Nachikatsuura, Japan;33,629;135,942;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1100;6,98;Transport;157,562;Japan;JP;03.07.2023;EUR;JPY;Bis Ticket ;6,98;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;500;3,17;Getränke;157,53;Japan;JP;02.07.2023;EUR;JPY;Bier;3,17;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;500;3,17;Getränke;157,53;Japan;JP;02.07.2023;EUR;JPY;Bier;3,17;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1026;6,51;Shopping;157,53;Japan;JP;02.07.2023;EUR;JPY;Frühstück ;6,51;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;160;1,02;Getränke;157,53;Japan;JP;02.07.2023;EUR;JPY;Kaltes Getränk ;1,02;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;8000;50,78;Unterkünfte;157,53;Japan;JP;02.07.2023;EUR;JPY;Hostel nicha;50,78;Kreditkarte;Nachikatsuura, Japan;33,628;135,942;Expense;2;FALSCH;FALSCH;hotel;#DB4437;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;240;1,52;Transport;157,53;Japan;JP;02.07.2023;EUR;JPY;Metro ;1,52;Kreditkarte;Osaka, Japan;34,647;135,514;Expense;1;FALSCH;FALSCH;train;#EF6C00;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;500;3,17;Getränke;157,53;Japan;JP;02.07.2023;EUR;JPY;Bier;3,17;Kreditkarte;Nachikatsuura, Japan;33,627;135,944;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1000;6,35;Getränke;157,53;Japan;JP;02.07.2023;EUR;JPY;Cola und Ginger ale;6,35;Kreditkarte;Nachikatsuura, Japan;33,628;135,942;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;500;3,17;Getränke;157,53;Japan;JP;02.07.2023;EUR;JPY;Bier;3,17;Kreditkarte;Nachikatsuura, Japan;33,627;135,944;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;220;1,4;Wechselgebühren;157,53;Japan;JP;02.07.2023;EUR;JPY;Beim abholen ;1,4;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;local_atm;#3F51B5;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;3500;22,22;Restaurants;157,53;Japan;JP;02.07.2023;EUR;JPY;Essen;22,22;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;restaurant;#009688;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;700;4,44;Getränke;157,743;Japan;JP;01.07.2023;EUR;JPY;Bier......;4,44;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;240;1,53;Transport;157,134;Japan;JP;01.07.2023;EUR;JPY;Metro Ticket ;1,53;Bar;;;;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1100;6,97;Getränke;157,743;Japan;JP;01.07.2023;EUR;JPY;Craftbeer ;6,97;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;400;2,55;Sehenswürdigkeiten;157,134;Japan;JP;01.07.2023;EUR;JPY;Berühmter temple;2,55;Bar;;;;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;140;0,89;Getränke;157,134;Japan;JP;01.07.2023;EUR;JPY;Eiskaffee ;0,89;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1700;10,78;Getränke;157,743;Japan;JP;01.07.2023;EUR;JPY;Craftbeer ;10,78;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1400;8,88;Getränke;157,743;Japan;JP;01.07.2023;EUR;JPY;Craftbeer ;8,88;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1500;9,51;Getränke;157,743;Japan;JP;01.07.2023;EUR;JPY;Craftbeer ;9,51;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;800;5,09;Getränke;157,134;Japan;JP;01.07.2023;EUR;JPY;Craft beer kyoto;5,09;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;250;1,59;Andere Ausgaben;157,134;Japan;JP;01.07.2023;EUR;JPY;Temple Donation ;1,59;Bar;;;;Expense;1;FALSCH;FALSCH;more;#FFB300;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1000;6,36;Transport;157,134;Japan;JP;01.07.2023;EUR;JPY;Kyoto Osaka Pass For Transport ;6,36;Bar;;;;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1200;7,61;Getränke;157,743;Japan;JP;01.07.2023;EUR;JPY;Craftbeer tasting;7,61;Bar;京都市東山区白糸町, Japan;34,995;135,778;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;600;3,82;Sehenswürdigkeiten;157,134;Japan;JP;01.07.2023;EUR;JPY;Eintritt twmple;3,82;Bar;;;;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1400;8,88;Getränke;157,743;Japan;JP;01.07.2023;EUR;JPY;Craftbeer ;8,88;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2000;12,68;Restaurants;157,743;Japan;JP;01.07.2023;EUR;JPY;Naja lauft ;12,68;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;restaurant;#009688;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2000;12,68;Restaurants;157,743;Japan;JP;01.07.2023;EUR;JPY;Burger und ein beer;12,68;Kreditkarte;;;;Expense;1;FALSCH;FALSCH;restaurant;#009688;credit_card;#FFB300;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1150;7,29;Restaurants;157,845;Japan;JP;30.06.2023;EUR;JPY;Kaffe und Kuchen ;7,29;Bar;Osaka, Japan;34,677;135,501;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;300;1,9;Aktivitäten;157,845;Japan;JP;30.06.2023;EUR;JPY;Pokémon Karte angeln;1,9;Bar;Osaka, Japan;34,669;135,502;Expense;1;FALSCH;FALSCH;rowing;#E91E63;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1000;6,34;Aktivitäten;157,845;Japan;JP;30.06.2023;EUR;JPY;Pachinko ;6,34;Bar;;;;Expense;1;FALSCH;FALSCH;rowing;#E91E63;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2000;12,67;Wäsche;157,845;Japan;JP;30.06.2023;EUR;JPY;Wilde Wäsche ;12,67;Bar;;;;Expense;1;FALSCH;FALSCH;local_laundry_service;#0097A7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1000;6,34;Aktivitäten;157,845;Japan;JP;30.06.2023;EUR;JPY;Slots spielen;6,34;Bar;;;;Expense;1;FALSCH;FALSCH;rowing;#E91E63;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;500;3,17;Aktivitäten;157,845;Japan;JP;30.06.2023;EUR;JPY;Pokémon Karte ;3,17;Bar;Osaka, Japan;34,668;135,503;Expense;1;FALSCH;FALSCH;rowing;#E91E63;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1001;6,34;Aktivitäten;157,845;Japan;JP;30.06.2023;EUR;JPY;Pokémon ;6,34;Bar;;;;Expense;1;FALSCH;FALSCH;rowing;#E91E63;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1000;6,34;Aktivitäten;157,845;Japan;JP;30.06.2023;EUR;JPY;Karten anheln;6,34;Bar;;;;Expense;1;FALSCH;FALSCH;rowing;#E91E63;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;5545;35,13;Restaurants;157,845;Japan;JP;30.06.2023;EUR;JPY;Wagyu grill;35,13;Bar;Osaka, Japan;34,669;135,503;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1000;6,34;Aktivitäten;157,845;Japan;JP;30.06.2023;EUR;JPY;Pokémon Roulette ;6,34;Bar;;;;Expense;1;FALSCH;FALSCH;rowing;#E91E63;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2478;15,7;Restaurants;157,845;Japan;JP;30.06.2023;EUR;JPY;Essen;15,7;Bar;;;;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
